ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,market_question,condition_id,clob_token_ids_raw,token_ids_parsed,token_id,outcome,book_found,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,last_trade_price,liquidity,volume
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383975,epl-ful-tot-2026-03-01-ful,Will Fulham FC win on 2026-03-01?,0xca2e29c821c5c225eeeea9fe9dd0b22f2016d637d1f84ccd6677413a5b07c59f,"[""43755524208466834838954162121976963805947239645642628054207654587096333361344"", ""31712629027375839146941590779913817376524523167038409424486379290887238480465""]",43755524208466834838954162121976963805947239645642628054207654587096333361344|31712629027375839146941590779913817376524523167038409424486379290887238480465,43755524208466834838954162121976963805947239645642628054207654587096333361344,Yes,True,0.48,14288.59,0.49,17766.46,0.485,0.010000000000000009,f3fc3318083fc3b07675b1218719e627e3429d0d,0.01,5,0.510,247515.6144,43273.650327
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383975,epl-ful-tot-2026-03-01-ful,Will Fulham FC win on 2026-03-01?,0xca2e29c821c5c225eeeea9fe9dd0b22f2016d637d1f84ccd6677413a5b07c59f,"[""43755524208466834838954162121976963805947239645642628054207654587096333361344"", ""31712629027375839146941590779913817376524523167038409424486379290887238480465""]",43755524208466834838954162121976963805947239645642628054207654587096333361344|31712629027375839146941590779913817376524523167038409424486379290887238480465,31712629027375839146941590779913817376524523167038409424486379290887238480465,No,True,0.51,17766.46,0.52,14288.59,0.515,0.010000000000000009,21ac7bb835e55c95d592d18a99f2ea3b9b9e94e2,0.01,5,0.510,247515.6144,43273.650327
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383976,epl-ful-tot-2026-03-01-draw,Will Fulham FC vs. Tottenham Hotspur FC end in a draw?,0xd6f94cfeb1852fced0fae41836cd7f2545018a1764a505bf42352cbfc605e4f4,"[""24517812728848016682920711578569764734927841630225149562153977700914339899121"", ""36173815693296552684418018128022902943123005624777790208069203225347707094748""]",24517812728848016682920711578569764734927841630225149562153977700914339899121|36173815693296552684418018128022902943123005624777790208069203225347707094748,24517812728848016682920711578569764734927841630225149562153977700914339899121,Yes,True,0.25,8738.65,0.26,13366.29,0.255,0.010000000000000009,f0b493b6232854914ef6384e3a8948ddc99141ad,0.01,5,0.260,198472.2774,6710.674334
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383976,epl-ful-tot-2026-03-01-draw,Will Fulham FC vs. Tottenham Hotspur FC end in a draw?,0xd6f94cfeb1852fced0fae41836cd7f2545018a1764a505bf42352cbfc605e4f4,"[""24517812728848016682920711578569764734927841630225149562153977700914339899121"", ""36173815693296552684418018128022902943123005624777790208069203225347707094748""]",24517812728848016682920711578569764734927841630225149562153977700914339899121|36173815693296552684418018128022902943123005624777790208069203225347707094748,36173815693296552684418018128022902943123005624777790208069203225347707094748,No,True,0.74,13366.29,0.75,8738.65,0.745,0.010000000000000009,48a68b532398597a8b336842cbf8ef903a03ad40,0.01,5,0.260,198472.2774,6710.674334
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383977,epl-ful-tot-2026-03-01-tot,Will Tottenham Hotspur FC win on 2026-03-01?,0xe9daad87ed60479a48a1d7597facfe15d255cff6ea7f7a5c07e2103255dc1b89,"[""39517203781134173602324255648501505612045390539943996859376919302065332170981"", ""82139168251794081105933776819935135801181644744062790121829972586920262475969""]",39517203781134173602324255648501505612045390539943996859376919302065332170981|82139168251794081105933776819935135801181644744062790121829972586920262475969,39517203781134173602324255648501505612045390539943996859376919302065332170981,Yes,True,0.26,26850.55,0.27,28357.97,0.265,0.010000000000000009,6816753dcecae9a1823beaac777cfd1c5306b3dc,0.01,5,0.270,217642.4348,44251.089045
2026-03-01T00:05:36Z,EPL,211248,epl-ful-tot-2026-03-01,Fulham FC vs. Tottenham Hotspur FC,2026-02-16T05:09:37.716107Z,1383977,epl-ful-tot-2026-03-01-tot,Will Tottenham Hotspur FC win on 2026-03-01?,0xe9daad87ed60479a48a1d7597facfe15d255cff6ea7f7a5c07e2103255dc1b89,"[""39517203781134173602324255648501505612045390539943996859376919302065332170981"", ""82139168251794081105933776819935135801181644744062790121829972586920262475969""]",39517203781134173602324255648501505612045390539943996859376919302065332170981|82139168251794081105933776819935135801181644744062790121829972586920262475969,82139168251794081105933776819935135801181644744062790121829972586920262475969,No,True,0.73,28357.97,0.74,26850.55,0.735,0.010000000000000009,d9386854fa0b28520d22c7987c15580900ae3368,0.01,5,0.270,217642.4348,44251.089045
2026-03-01T00:05:36Z,EPL,211255,epl-mun-cry-2026-03-01,Manchester United FC vs. Crystal Palace FC,2026-02-16T05:09:37.70645Z,1383993,epl-mun-cry-2026-03-01-mun,Will Manchester United FC win on 2026-03-01?,0x2b0de7e09aade8df7547158e6d81a3b0d4afad5a4b21db5535db5f8cd26e94d4,"[""91476369300298146920036248088607009930182750315940734872881659404300774697793"", ""76014721078522065064028311054883671321899779213659375344479208311848645070775""]",91476369300298146920036248088607009930182750315940734872881659404300774697793|76014721078522065064028311054883671321899779213659375344479208311848645070775,91476369300298146920036248088607009930182750315940734872881659404300774697793,Yes,True,0.63,50563.14,0.64,10970.46,0.635,0.010000000000000009,15dbf2cb0c437be806bef503a26c4869253563bb,0.01,5,0.630,264155.8687,108927.018979
2026-03-01T00:05:36Z,EPL,211255,epl-mun-cry-2026-03-01,Manchester United FC vs. Crystal Palace FC,2026-02-16T05:09:37.70645Z,1383993,epl-mun-cry-2026-03-01-mun,Will Manchester United FC win on 2026-03-01?,0x2b0de7e09aade8df7547158e6d81a3b0d4afad5a4b21db5535db5f8cd26e94d4,"[""91476369300298146920036248088607009930182750315940734872881659404300774697793"", ""76014721078522065064028311054883671321899779213659375344479208311848645070775""]",91476369300298146920036248088607009930182750315940734872881659404300774697793|76014721078522065064028311054883671321899779213659375344479208311848645070775,76014721078522065064028311054883671321899779213659375344479208311848645070775,No,True,0.36,10970.46,0.37,50563.14,0.365,0.010000000000000009,de024dc19b5276fa51484c6c50790c5ca294f08a,0.01,5,0.630,264155.8687,108927.018979
2026-03-01T00:05:36Z,EPL,211255,epl-mun-cry-2026-03-01,Manchester United FC vs. Crystal Palace FC,2026-02-16T05:09:37.70645Z,1383995,epl-mun-cry-2026-03-01-draw,Will Manchester United FC vs. Crystal Palace FC end in a draw?,0x77cec2c39f8dbbfa9c5001b7ff8d7dde6fe3c010d3a8b9c5807d9b347d3124ac,"[""48639281328840884563651613513029355148761614683783118549806710781880783156000"", ""71564698410683594454804801564393478048593298061320508748379961898804092456097""]",48639281328840884563651613513029355148761614683783118549806710781880783156000|71564698410683594454804801564393478048593298061320508748379961898804092456097,48639281328840884563651613513029355148761614683783118549806710781880783156000,Yes,True,0.21,804.99,0.22,19428.09,0.215,0.010000000000000009,c1da693767962d493f91f5d3f07f2082ccc0cefa,0.01,5,0.220,193832.0331,7327.406278
2026-03-01T00:05:36Z,EPL,211255,epl-mun-cry-2026-03-01,Manchester United FC vs. Crystal Palace FC,2026-02-16T05:09:37.70645Z,1383995,epl-mun-cry-2026-03-01-draw,Will Manchester United FC vs. Crystal Palace FC end in a draw?,0x77cec2c39f8dbbfa9c5001b7ff8d7dde6fe3c010d3a8b9c5807d9b347d3124ac,"[""48639281328840884563651613513029355148761614683783118549806710781880783156000"", ""71564698410683594454804801564393478048593298061320508748379961898804092456097""]",48639281328840884563651613513029355148761614683783118549806710781880783156000|71564698410683594454804801564393478048593298061320508748379961898804092456097,71564698410683594454804801564393478048593298061320508748379961898804092456097,No,True,0.78,19428.09,0.79,804.99,0.785,0.010000000000000009,64fa632bd85fae81737566f9ecc67e55580017c9,0.01,5,0.220,193832.0331,7327.406278
